cluster	rank	gene	score	logfoldchange	pval	pval_adj
5	1	MALAT1	7.658466	1.0527444	1.881673696350387e-14	2.580527307174921e-10
5	2	RPL32	6.6612124	0.54303074	2.7157773408712584e-11	1.726004159478339e-07
5	3	RPS27	5.7681446	0.56997204	8.014908613393419e-09	2.198329134481547e-05
5	4	RPL27A	5.720973	0.59402704	1.0591579971853997e-08	2.4208821289000952e-05
5	5	RPS15A	5.68586	0.74142057	1.3015583266422583e-08	2.54993869879599e-05
5	6	RPS29	5.3632846	0.8112735	8.172208111829023e-08	9.339471837135269e-05
5	7	RPS15	5.1707854	0.5324603	2.3311195466004687e-07	0.00019980608413799265
5	8	RPS12	4.9360805	0.5809292	7.970828260130821e-07	0.0005064428015475277
5	9	RPL13	4.8169985	0.494736	1.4573363780941628e-06	0.0006940841806701771
5	10	RPS18	4.5795445	0.46622473	4.659890531710778e-06	0.0016772423655571412
5	11	RPS27A	4.5665994	0.71484	4.957005560455608e-06	0.0016995093564022054
5	12	RPL30	4.5431023	0.56099653	5.543239714679632e-06	0.0018541460840760112
5	13	RPL35A	4.4643645	0.6057969	8.03067393219196e-06	0.0025612247047925706
5	14	RPS28	4.4257936	0.49635237	9.608828505401334e-06	0.002864684220066824
5	15	RPS25	4.375519	0.5422555	1.2114399467009645e-05	0.0033905484549095976
5	16	RPS6	4.3491845	0.4510084	1.3664484168719018e-05	0.003603744920957935
5	17	RPL35	4.185591	0.48814863	2.8442492957324883e-05	0.0068431640073114645
5	18	RPL31	4.0133085	0.579437	5.98735906267029e-05	0.012699034427546675
5	19	RPL13A	4.0044417	0.43240118	6.216414089182968e-05	0.012916954972584124
5	20	RPL38	3.9952202	0.44385824	6.46341766665915e-05	0.0132297477433677
5	21	RPS3	3.958334	0.47223157	7.547435012349547e-05	0.014786503394194527
5	22	RPL21	3.913468	0.39639068	9.098001726297145e-05	0.016860810226275547
5	23	RPL11	3.8636363	0.36857626	0.00011171154962742212	0.019826839993183406
5	24	RPS3A	3.8539715	0.50959754	0.00011621719272927499	0.019826839993183406
5	25	RPLP2	3.720082	0.39239138	0.00019915802289242025	0.032906664168031945
5	26	RPS14	3.7145846	0.43844175	0.00020353771675979157	0.03322995532909264
5	27	RPS16	3.6922402	0.25406888	0.00022228734173524714	0.03464146141542249
5	28	RPS20	3.6891367	0.46779	0.0002250161752772467	0.034672717165754624
5	29	RPL37	3.6820433	0.5561319	0.00023137203934712585	0.03492922993497593
5	30	RPL3	3.6816	0.3375902	0.0002317748231065196	0.03492922993497593
5	31	RPL9	3.534854	0.532674	0.0004080007565710102	0.054856101721714054
5	32	RPL36	3.5251002	0.32704565	0.0004233224351474623	0.05636353277293493
5	33	RPL14	3.4576237	0.30718946	0.0005449620242552733	0.0678378291346012
5	34	RPS23	3.4202056	0.4646469	0.0006257381791707941	0.07397735680300234
5	35	RPL23A	3.2848976	0.3634347	0.0010201941676321773	0.1091415257589468
5	36	RPL19	3.1651068	0.28013188	0.0015502609943300097	0.14764082830723438
5	37	RPL12	3.1223686	0.29367247	0.0017940221840321608	0.16353893054175345
5	38	RPL29	3.117403	0.222093	0.0018245192046732008	0.16353893054175345
5	39	CD3D	3.0856597	0.9675421	0.0020310104908616137	0.17517784824953567
5	40	RPS19	3.058616	0.24166507	0.0022236200955519066	0.18468414082703188
5	41	RPL37A	2.9673762	0.26834348	0.0030035322859531654	0.22515581964129378
5	42	RPL7A	2.9476032	0.090972826	0.0032024790910709588	0.2336106290156762
5	43	RPS13	2.6520715	0.32639468	0.007999962176350177	0.451487577310561
5	44	RPL7	2.5869002	0.33259144	0.009684365363324319	0.507174629266334
5	45	TPT1	2.51366	0.1980686	0.011948554611835098	0.5837271398464766
5	46	RPL10A	2.5133054	0.10329866	0.01196057505445967	0.5837271398464766
5	47	RPLP0	2.4931777	0.16812217	0.01266054815510961	0.596655523708499
5	48	RPL24	2.4867935	0.29059738	0.012890018284558538	0.6012711250150877
5	49	RPL36A	2.4721632	0.26863775	0.01342981730475974	0.6164334769558881
5	50	RPL5	2.460725	0.27486843	0.013865658880369888	0.6317396873268859
5	51	NPM1	2.3273678	0.11134907	0.01994569924099058	0.8148633430564353
5	52	TOMM7	2.2636151	0.24090308	0.02359779164543685	0.8866304510288245
